complexity,coverage rate,avg length,method,F1 score
"(8,2)",0.9333333333333333,45.37218044219865,MLE,0.28571428571428575
"(8,2)",0.96,77.10638520910884,Data splitting,0.25000000000000006
"(8,2)",0.6,10.197949697728944,Naive,0.16666666666666669
"(8,2)",0.88,28.079565353569492,MLE,0.12500000000000003
"(8,2)",0.8666666666666667,54.48019071629538,Data splitting,0.11764705882352942
"(8,2)",1.0,9.53204158757542,Naive,0.0
"(8,2)",0.96,55.54854830125906,MLE,0.37499999999999994
"(8,2)",0.8571428571428571,86.0590084121643,Data splitting,0.4444444444444444
"(8,2)",0.8666666666666667,20.34543419866355,Naive,0.0
"(8,2)",0.9333333333333333,47.96554296541195,MLE,0.14285714285714288
"(8,2)",0.84,65.96617372653884,Data splitting,0.6666666666666666
"(8,2)",0.6,10.320185703827345,Naive,0.16666666666666669
"(8,2)",0.96,43.026961700973104,MLE,0.37499999999999994
"(8,2)",0.88,63.01442710234771,Data splitting,0.380952380952381
"(8,2)",0.7333333333333333,21.381505841598464,Naive,0.14285714285714288
"(8,2)",0.92,33.44840585141251,MLE,0.5000000000000001
"(8,2)",0.9166666666666666,58.31123389589207,Data splitting,0.5217391304347826
"(8,2)",0.7,9.935389755136493,Naive,0.3076923076923077
"(8,2)",0.8,34.12701248109278,MLE,0.16666666666666669
"(8,2)",0.8571428571428571,51.07539059448956,Data splitting,0.33333333333333326
"(8,2)",0.4,11.948380580679032,Naive,0.3076923076923077
"(8,2)",0.85,33.25198965874455,MLE,0.13333333333333333
"(8,2)",0.8666666666666667,32.597257657694705,Data splitting,0.3529411764705882
"(8,2)",1.0,9.179388240471326,Naive,0.16666666666666669
"(8,2)",0.88,31.92306268196201,MLE,0.12500000000000003
"(8,2)",0.9,50.82372256491889,Data splitting,0.3157894736842105
"(8,2)",0.4666666666666667,16.813773990182582,Naive,0.14285714285714288
"(8,2)",0.8666666666666667,36.04742088646453,MLE,0.28571428571428575
"(8,2)",0.875,47.35107624471546,Data splitting,0.4210526315789474
"(8,2)",0.7,10.617355200971536,Naive,0.15384615384615385
"(8,2)",0.95,35.50025731513547,MLE,0.26666666666666666
"(8,2)",0.8363636363636363,69.85854236141567,Data splitting,0.6363636363636364
"(8,2)",0.6,15.028745157918436,Naive,0.3076923076923077
"(8,2)",0.8,30.37862974473442,MLE,0.15384615384615385
"(8,2)",0.7,57.53934357663977,Data splitting,0.26666666666666666
"(8,2)",0.6,10.388435082011744,Naive,0.16666666666666669
"(8,2)",0.9,32.539647704430585,MLE,0.15384615384615385
"(8,2)",0.8666666666666667,47.886008634987974,Data splitting,0.14285714285714288
"(8,2)",0.8,10.387627085905823,Naive,0.0
"(8,2)",0.8,34.82602772722366,MLE,0.15384615384615385
"(8,2)",0.875,57.142088859167394,Data splitting,0.3157894736842105
"(8,2)",0.6,12.9379936708238,Naive,0.15384615384615385
"(8,2)",0.8,33.14426880163699,MLE,0.14285714285714288
"(8,2)",0.88,30.827922380282097,Data splitting,0.25000000000000006
"(8,2)",0.6666666666666666,16.45599754332608,Naive,0.14285714285714288
"(8,2)",0.84,36.66334795752772,MLE,0.25000000000000006
"(8,2)",0.84,34.215752096506556,Data splitting,0.25000000000000006
"(8,2)",0.8666666666666667,10.731831123209197,Naive,0.14285714285714288
"(8,2)",0.92,48.20096625405259,MLE,0.5000000000000001
"(8,2)",0.88,66.1454338541333,Data splitting,0.5000000000000001
"(8,2)",0.7,22.76086430530348,Naive,0.15384615384615385
"(8,2)",1.0,34.40393253337338,MLE,0.16666666666666669
"(8,2)",0.8285714285714286,74.55994641489701,Data splitting,0.4444444444444444
"(8,2)",0.8,19.630405173822112,Naive,0.3076923076923077
"(8,2)",0.9,50.75807883905174,MLE,0.3529411764705882
"(8,2)",0.8857142857142857,59.700054473239184,Data splitting,0.5555555555555556
"(8,2)",0.6666666666666666,19.057288523628774,Naive,0.14285714285714288
"(8,2)",0.9,66.27212460030547,MLE,0.15384615384615385
"(8,2)",0.9333333333333333,32.91031749470475,Data splitting,0.23529411764705885
"(8,2)",0.8,19.617551741998092,Naive,0.14285714285714288
"(8,2)",0.95,29.686190593633626,MLE,0.26666666666666666
"(8,2)",0.9333333333333333,46.32884555024139,Data splitting,0.3529411764705882
"(8,2)",1.0,8.806479011568467,Naive,0.16666666666666669
"(8,2)",0.9,43.3267292731426,MLE,0.13333333333333333
"(8,2)",0.8666666666666667,62.469433805628846,Data splitting,0.11764705882352942
"(8,2)",0.65,28.641356331230554,Naive,0.13333333333333333
"(8,2)",0.6,32.10217093939587,MLE,0.0
"(8,2)",0.8222222222222222,64.25692879811207,Data splitting,0.39999999999999997
"(8,2)",0.6,10.502977945837507,Naive,0.0
"(8,3)",1.0,26.965553549883694,MLE,0.28571428571428575
"(8,3)",0.9166666666666666,19.18132879980083,Data splitting,0.4705882352941177
"(8,3)",0.75,12.356617271317946,Naive,0.3076923076923077
"(8,3)",0.9583333333333334,24.199930360521133,MLE,0.23529411764705885
"(8,3)",0.8928571428571429,17.498566782885053,Data splitting,0.4444444444444444
"(8,3)",0.75,10.211708382130107,Naive,0.0
"(8,3)",0.9375,24.230034990754113,MLE,0.5333333333333333
"(8,3)",0.85,17.14483990799138,Data splitting,0.37499999999999994
"(8,3)",0.75,11.809100510556025,Naive,0.3076923076923077
"(8,3)",0.875,24.787531554382724,MLE,0.26666666666666666
"(8,3)",0.875,16.27066396551008,Data splitting,0.5333333333333333
"(8,3)",0.75,9.154945903163565,Naive,0.16666666666666669
"(8,3)",0.9166666666666666,22.132165476024213,MLE,0.42857142857142855
"(8,3)",0.7916666666666666,18.762301897541985,Data splitting,0.3529411764705882
"(8,3)",1.0,8.471758733227611,Naive,0.16666666666666669
"(8,3)",0.7916666666666666,21.99273694051695,MLE,0.23529411764705885
"(8,3)",0.8571428571428571,15.951230611511047,Data splitting,0.33333333333333326
"(8,3)",0.5,10.063701364677415,Naive,0.14285714285714288
"(8,3)",0.9,24.678804826474305,MLE,0.25000000000000006
"(8,3)",0.875,19.277627610676294,Data splitting,0.23529411764705885
"(8,3)",0.625,10.23339373553992,Naive,0.0
"(8,3)",0.95,25.53000775492329,MLE,0.37499999999999994
"(8,3)",0.96875,19.190213387911037,Data splitting,0.5263157894736842
"(8,3)",1.0,9.770783255946972,Naive,0.15384615384615385
"(8,3)",0.8125,25.145237052967566,MLE,0.26666666666666666
"(8,3)",0.9642857142857143,19.481258758938697,Data splitting,0.33333333333333326
"(8,3)",0.625,10.175207692272966,Naive,0.15384615384615385
"(8,3)",1.0,23.594152109156994,MLE,0.39999999999999997
"(8,3)",0.8863636363636364,18.91410362113348,Data splitting,0.45454545454545453
"(8,3)",0.625,11.685501038131267,Naive,0.15384615384615385
"(8,3)",0.85,28.194418443144137,MLE,0.37499999999999994
"(8,3)",0.9285714285714286,21.24720898379751,Data splitting,0.33333333333333326
"(8,3)",0.75,10.625849788869239,Naive,0.16666666666666669
"(8,3)",0.75,18.538925220761648,MLE,0.0
"(8,3)",0.8333333333333334,14.303260602583812,Data splitting,0.14285714285714288
"(8,3)",0.5,10.120919252926804,Naive,0.0
"(8,3)",0.9,23.972002146392576,MLE,0.37499999999999994
"(8,3)",0.9166666666666666,17.05644512637909,Data splitting,0.3529411764705882
"(8,3)",0.9166666666666666,10.456940602234178,Naive,0.14285714285714288
"(8,3)",1.0,24.23843247734274,MLE,0.28571428571428575
"(8,3)",0.85,15.432159069664385,Data splitting,0.25000000000000006
"(8,3)",0.5,8.877349190121572,Naive,0.16666666666666669
"(8,3)",0.9,22.11325763374068,MLE,0.5000000000000001
"(8,3)",0.9166666666666666,15.672230937089987,Data splitting,0.4705882352941177
"(8,3)",0.75,10.933222523747968,Naive,0.5333333333333333
"(8,3)",0.9375,24.101998750108038,MLE,0.39999999999999997
"(8,3)",0.85,18.377431189315214,Data splitting,0.25000000000000006
"(8,3)",0.8333333333333334,11.269247194870822,Naive,0.28571428571428575
"(8,3)",0.875,23.77765890006446,MLE,0.39999999999999997
"(8,3)",0.9285714285714286,17.05661692187783,Data splitting,0.5555555555555556
"(8,3)",0.875,9.435864535042128,Naive,0.3076923076923077
"(8,3)",0.875,24.99513871123598,MLE,0.13333333333333333
"(8,3)",1.0,22.38082038027036,Data splitting,0.4444444444444444
"(8,3)",0.75,10.185332939482874,Naive,0.0
"(8,3)",0.875,22.09815131381461,MLE,0.3076923076923077
"(8,3)",0.90625,15.95589909999006,Data splitting,0.4210526315789474
"(8,3)",0.75,9.353953184698288,Naive,0.15384615384615385
"(8,3)",0.75,22.492500624059215,MLE,0.15384615384615385
"(8,3)",1.0,17.74430150339176,Data splitting,0.23529411764705885
"(8,3)",1.0,8.542762208420621,Naive,0.16666666666666669
"(8,3)",0.8333333333333334,23.21879797042274,MLE,0.14285714285714288
"(8,3)",0.8571428571428571,18.76590411291291,Data splitting,0.2222222222222222
"(8,3)",0.625,9.43496978819313,Naive,0.15384615384615385
"(8,3)",0.75,27.984631003817526,MLE,0.14285714285714288
"(8,3)",0.8571428571428571,15.777656261699944,Data splitting,0.33333333333333326
"(8,3)",0.625,10.005168596740386,Naive,0.15384615384615385
"(8,3)",0.875,22.135929318225063,MLE,0.15384615384615385
"(8,3)",0.9375,17.976008161812047,Data splitting,0.4210526315789474
"(8,3)",0.75,10.380181670332187,Naive,0.28571428571428575
"(8,3)",0.85,23.52994297364297,MLE,0.25000000000000006
"(8,3)",0.8,15.20544562545921,Data splitting,0.25000000000000006
"(8,3)",0.75,9.583237551592699,Naive,0.15384615384615385
"(8,3)",0.9166666666666666,21.638383200860375,MLE,0.14285714285714288
"(8,3)",1.0,15.249697836161122,Data splitting,0.13333333333333333
"(8,3)",0.75,10.50414927858431,Naive,0.26666666666666666
"(8,3)",0.75,30.896193403651427,MLE,0.0
"(8,3)",0.9444444444444444,19.909319996037382,Data splitting,0.39999999999999997
"(8,3)",0.625,10.92477996740943,Naive,0.15384615384615385
"(8,3)",0.8333333333333334,24.04636732772782,MLE,0.23529411764705885
"(8,3)",1.0,20.032556886041625,Data splitting,0.5555555555555556
"(8,3)",0.75,10.252978753907902,Naive,0.14285714285714288
"(8,3)",0.8125,21.888157781630245,MLE,0.39999999999999997
"(8,3)",0.95,15.527106380472864,Data splitting,0.5000000000000001
"(8,3)",1.0,9.555909043892111,Naive,0.15384615384615385
"(8,3)",0.9,21.786658972415445,MLE,0.25000000000000006
"(8,3)",0.9,15.410649342736438,Data splitting,0.37499999999999994
"(8,3)",0.75,10.479883159980734,Naive,0.26666666666666666
"(8,3)",0.9166666666666666,24.215617274958515,MLE,0.0
"(8,3)",0.8333333333333334,13.569262159168346,Data splitting,0.28571428571428575
"(8,3)",0.5,10.500562336757426,Naive,0.0
